policy_number,policy_deductible,policy_annual_premium,umbrella_limit,insured_age,incident_hour_of_the_day,collision_type,number_of_vehicles,total_claim_amount,fraud_reported
POL52383,1000,1513,150000,34,20,Rollover,2,10317,No
POL88692,1000,862,50000,45,22,Side Impact,4,1485,No
POL89758,1000,2837,150000,24,16,Rollover,2,18744,No
POL41125,1000,2166,50000,42,3,Hit & Run,3,15117,Yes
POL57595,2000,2871,50000,30,19,Rear-End,3,12305,No
POL22429,2000,2487,150000,43,10,Rollover,3,7704,No
POL59758,1000,2821,50000,43,19,Side Impact,3,14369,No
POL13197,2000,1765,100000,41,10,Rollover,3,3912,No
POL65597,1000,1332,100000,27,6,Rear-End,3,3995,No
POL54766,2000,2313,150000,50,0,Rollover,3,12462,Yes
POL78104,2000,1815,150000,62,10,Side Impact,5,12617,No
POL19241,2000,673,150000,67,9,Hit & Run,3,12594,No
POL48361,2000,2818,150000,59,4,Hit & Run,1,6170,Yes
POL15289,1000,1011,150000,20,11,Rollover,2,1845,No
POL48966,500,657,50000,25,14,Rear-End,3,5595,No
POL90874,500,617,150000,51,1,Front Collision,2,17253,Yes
POL79254,2000,1087,150000,80,2,Hit & Run,5,5409,Yes
POL83651,2000,2024,50000,46,18,Side Impact,2,12517,No
POL95667,1000,1992,50000,82,2,Front Collision,1,3697,No
POL95217,500,1386,100000,68,22,Front Collision,5,16088,No
POL16317,500,1625,100000,83,8,Rear-End,2,8665,No
POL80964,500,1761,150000,33,5,Side Impact,4,6048,No
POL28056,2000,2933,100000,44,18,Side Impact,1,5105,No
POL95765,500,1160,150000,58,8,Front Collision,5,15752,No
POL69056,1000,973,150000,30,10,Rollover,2,10015,No
POL35678,500,2654,150000,27,23,Side Impact,5,18424,No
POL30786,500,1357,150000,20,0,Rollover,2,5498,Yes
POL18533,500,1230,150000,60,20,Front Collision,4,19055,No
POL30146,500,707,100000,70,1,Front Collision,3,18868,Yes
POL56031,500,2289,50000,37,11,Front Collision,3,6616,No
POL72941,500,2850,50000,75,12,Hit & Run,4,6371,Yes
POL65503,500,2048,150000,60,13,Rollover,1,2571,No
POL30500,2000,2867,50000,63,0,Front Collision,3,8865,Yes
POL44319,500,890,150000,29,2,Hit & Run,4,15307,Yes
POL81591,2000,581,50000,65,4,Rear-End,2,3392,No
POL94244,2000,1498,50000,23,2,Rear-End,3,19350,No
POL57107,2000,510,50000,85,6,Hit & Run,5,5726,No
POL63377,2000,1235,150000,43,12,Front Collision,2,19133,No
POL59529,500,2816,150000,19,21,Rear-End,2,8428,No
POL22799,1000,1340,150000,25,22,Front Collision,1,6870,No
POL62628,1000,2878,150000,73,18,Rear-End,1,5794,No
POL43506,1000,2046,150000,61,15,Hit & Run,2,11112,No
POL28926,2000,2621,50000,45,0,Hit & Run,1,1091,Yes
POL81813,500,572,150000,66,22,Hit & Run,5,13229,No
POL12408,2000,894,150000,69,2,Front Collision,3,19851,No
POL62050,500,2650,150000,28,0,Side Impact,3,3783,Yes
POL38758,2000,2182,150000,50,18,Hit & Run,2,6751,No
POL38354,500,845,50000,50,1,Hit & Run,3,3325,Yes
POL22567,2000,843,150000,83,13,Front Collision,5,15933,Yes
POL88539,2000,562,100000,41,20,Front Collision,2,6670,No
POL42804,500,805,100000,31,13,Front Collision,5,18905,No
POL60485,1000,2987,50000,39,5,Rollover,3,9115,No
POL10299,1000,2514,150000,27,18,Rollover,5,1900,No
POL57687,500,1681,150000,39,22,Front Collision,3,19548,No
POL27542,500,988,150000,58,8,Rollover,3,10276,No
POL73313,2000,1453,100000,83,2,Hit & Run,2,15379,Yes
POL83519,500,1761,150000,38,14,Hit & Run,2,11835,No
POL34922,500,2754,150000,20,15,Rollover,4,12117,Yes
POL18459,1000,2977,50000,55,13,Rear-End,4,11351,No
POL93828,500,1661,100000,51,7,Front Collision,1,6485,No
POL62455,500,1669,150000,55,4,Side Impact,3,3444,Yes
POL16793,2000,1964,100000,27,14,Rear-End,2,13917,No
POL33113,500,665,150000,67,9,Front Collision,5,17321,No
POL35763,500,2372,150000,74,2,Rollover,3,12884,No
POL97274,500,2566,150000,82,2,Front Collision,4,6035,Yes
POL37658,1000,555,50000,38,7,Side Impact,5,12769,No
POL25985,2000,747,150000,19,1,Hit & Run,1,1812,Yes
POL43864,500,2035,50000,75,15,Front Collision,2,5516,No
POL14798,500,1080,50000,37,14,Rollover,5,13280,No
POL89667,500,1129,100000,28,23,Rollover,4,11514,No
POL24735,2000,2140,150000,56,14,Rollover,4,12140,No
POL49420,2000,1241,50000,59,3,Front Collision,2,10774,No
POL54907,2000,1363,100000,46,21,Front Collision,3,9051,Yes
POL40335,1000,2898,100000,46,4,Rollover,3,16033,Yes
POL58821,1000,1984,50000,54,7,Side Impact,1,2444,No
POL84254,2000,1512,50000,19,10,Hit & Run,3,9952,No
POL70864,1000,2583,100000,28,9,Rollover,1,19057,No
POL33213,500,2687,50000,47,23,Hit & Run,5,2313,Yes
POL94033,500,2132,100000,80,14,Hit & Run,1,7721,No
POL37423,500,1503,50000,26,2,Front Collision,5,11539,No
POL88038,2000,1146,50000,69,10,Front Collision,5,7991,No
POL92959,2000,2595,50000,60,1,Hit & Run,1,10372,Yes
POL62645,2000,1137,150000,53,10,Rear-End,4,14585,No
POL81530,500,2027,150000,54,14,Rollover,2,12445,No
POL67234,2000,2240,50000,44,5,Side Impact,1,11885,No
POL18630,500,1013,50000,49,20,Front Collision,1,8616,No
POL65833,1000,1611,150000,59,5,Hit & Run,3,1528,No
POL48714,500,1113,100000,39,9,Front Collision,5,7334,No
POL94001,2000,2273,150000,66,14,Rear-End,1,4889,Yes
POL60967,500,577,100000,29,1,Rollover,4,13855,No
POL50927,1000,2404,100000,29,8,Front Collision,3,4718,No
POL51207,500,1279,150000,22,3,Hit & Run,4,7439,Yes
POL48059,2000,2884,50000,47,7,Rollover,4,19586,No
POL10554,500,1443,100000,22,2,Rollover,5,8569,No
POL50294,1000,1680,150000,45,2,Front Collision,2,17076,No
POL40557,1000,2093,100000,33,2,Hit & Run,4,7216,Yes
POL55281,1000,2216,100000,28,18,Rollover,1,15800,No
POL73819,2000,698,150000,39,11,Hit & Run,2,6271,No
POL31910,500,1261,100000,48,15,Hit & Run,5,18025,Yes
POL37585,1000,1176,50000,39,6,Hit & Run,3,13926,No
POL88849,500,2644,150000,57,21,Rollover,2,14329,No
POL30336,2000,1322,50000,57,8,Front Collision,4,10146,No
POL57785,500,2998,150000,77,15,Rear-End,2,14918,No
POL26837,1000,2601,50000,50,2,Front Collision,1,5136,Yes
POL81801,2000,2837,150000,28,9,Front Collision,5,6602,No
POL81830,500,1168,100000,52,18,Front Collision,4,14833,No
POL51486,2000,1457,150000,66,21,Hit & Run,2,14309,No
POL11002,2000,2042,150000,71,13,Side Impact,5,4564,No
POL12788,2000,1042,50000,47,23,Side Impact,4,16168,No
POL83120,500,1692,100000,61,0,Rollover,2,13506,No
POL41996,2000,825,100000,65,8,Front Collision,4,9388,No
POL11337,500,894,100000,53,7,Rear-End,3,19987,No
POL24201,500,1634,50000,67,1,Rollover,5,17462,Yes
POL86715,500,1859,100000,63,19,Rear-End,3,1425,No
POL11986,1000,1267,50000,67,19,Front Collision,5,13165,No
POL46771,500,2777,150000,59,23,Rear-End,3,11002,Yes
POL78510,1000,2886,150000,26,10,Side Impact,3,5644,No
POL78774,2000,2106,50000,40,20,Front Collision,2,18813,No
POL76292,500,2956,100000,84,6,Rollover,3,7821,No
POL78464,2000,2692,150000,52,17,Rollover,3,16517,No
POL11715,2000,2136,100000,46,14,Rollover,2,1774,No
POL26278,2000,1648,150000,72,14,Rear-End,1,4317,No
POL32266,1000,2185,50000,75,0,Side Impact,4,8092,No
POL43239,2000,663,150000,76,22,Hit & Run,2,16980,No
POL16215,2000,1670,100000,66,10,Side Impact,4,11151,No
POL60756,1000,1734,100000,44,12,Side Impact,5,15196,No
POL79879,500,2914,100000,25,20,Front Collision,1,5652,No
POL89830,1000,1443,50000,59,11,Side Impact,3,13640,No
POL58134,2000,2307,150000,42,11,Hit & Run,2,15973,No
POL61318,500,2809,150000,71,20,Front Collision,1,4237,Yes
POL36432,2000,2818,50000,62,3,Rollover,3,12739,Yes
POL91127,1000,1983,50000,52,12,Rear-End,5,6769,No
POL38104,500,1023,100000,65,6,Rear-End,2,12302,No
POL89308,2000,1721,100000,74,12,Side Impact,3,6127,No
POL25085,1000,1447,100000,36,18,Hit & Run,5,3090,No
POL11340,2000,775,150000,79,1,Rollover,3,6686,No
POL66691,2000,2779,150000,24,4,Side Impact,3,1953,Yes
POL31347,500,2269,100000,55,21,Hit & Run,5,4394,No
POL33247,500,2812,50000,21,12,Side Impact,1,5962,No
POL42421,1000,2707,50000,82,23,Rear-End,3,15480,Yes
POL65913,2000,583,150000,28,16,Front Collision,1,19022,No
POL34463,500,2301,50000,41,20,Rollover,1,14812,No
POL70007,500,2022,100000,50,19,Hit & Run,4,10446,No
POL59900,500,1701,150000,44,21,Hit & Run,4,16804,No
POL96663,500,2961,150000,33,16,Front Collision,1,3297,No
POL63558,2000,1093,50000,83,7,Rollover,3,12752,No
POL63344,2000,1357,100000,80,16,Rear-End,5,2078,No
POL98286,500,2096,50000,39,16,Front Collision,4,2837,No
POL58152,500,1247,50000,49,6,Front Collision,4,7065,No
POL42257,2000,1356,50000,33,6,Rear-End,5,6995,No
POL18240,1000,2939,100000,83,23,Rollover,2,4609,No
POL62798,2000,1129,150000,70,0,Hit & Run,5,3192,Yes
POL42304,2000,739,150000,57,3,Side Impact,2,9974,No
POL79189,500,715,50000,52,19,Rollover,3,10149,No
POL29655,500,1420,50000,56,9,Side Impact,1,1846,No
POL66475,500,2135,100000,26,12,Rear-End,4,6724,No
POL29002,500,2470,50000,32,4,Hit & Run,5,17681,Yes
POL98625,1000,527,100000,23,23,Rear-End,4,13748,No
POL59861,2000,1369,50000,26,22,Rollover,1,12937,No
POL28958,2000,2866,150000,51,18,Side Impact,4,8967,No
POL83982,500,1139,100000,57,20,Rear-End,4,11170,No
POL99608,500,2420,50000,76,5,Front Collision,2,15335,No
POL38503,1000,2567,100000,35,6,Hit & Run,2,3799,No
POL59427,2000,995,100000,85,3,Hit & Run,4,3280,Yes
POL35080,1000,1259,50000,38,11,Hit & Run,2,8836,No
POL68830,2000,1766,100000,47,10,Front Collision,2,17512,No
POL52912,2000,1856,100000,32,7,Rollover,3,10940,No
POL38765,1000,1002,100000,72,13,Rollover,4,2858,No
POL24282,1000,2948,50000,54,11,Front Collision,3,19691,No
POL77610,500,2869,50000,77,8,Front Collision,4,13118,No
POL51713,500,791,100000,60,14,Side Impact,4,14370,No
POL32251,1000,1462,150000,35,16,Rear-End,5,18178,No
POL94071,2000,2562,100000,54,9,Rollover,1,16473,No
POL48446,1000,2155,100000,70,15,Rear-End,3,5137,No
POL38425,2000,1576,50000,82,17,Hit & Run,2,15030,No
POL64907,2000,2677,150000,61,1,Rollover,2,8104,No
POL59223,2000,1364,150000,23,16,Rear-End,5,14379,No
POL80854,1000,1219,50000,62,2,Front Collision,1,3239,No
POL97074,500,615,50000,41,1,Hit & Run,3,6566,Yes
POL43186,2000,651,50000,43,3,Front Collision,4,5498,No
POL40112,500,1210,50000,35,10,Side Impact,1,10412,No
POL18467,2000,761,150000,62,12,Rollover,2,9957,No
POL44337,2000,1149,150000,66,13,Rollover,2,12927,No
POL93816,1000,1201,100000,62,18,Hit & Run,1,12552,No
POL86171,2000,2432,100000,74,16,Front Collision,4,9798,No
POL36596,500,2234,50000,77,8,Rollover,1,14691,No
POL45906,1000,1898,100000,18,3,Rear-End,5,11178,No
POL49560,1000,1066,50000,83,19,Hit & Run,5,10026,No
POL29981,1000,511,150000,43,7,Side Impact,2,1795,No
POL37485,500,1650,150000,46,15,Front Collision,2,6840,No
POL61751,1000,1469,100000,51,8,Hit & Run,4,14652,No
POL32697,500,2153,50000,44,6,Hit & Run,3,3263,No
POL88062,1000,2153,50000,65,8,Side Impact,4,11927,No
POL75611,2000,794,100000,23,18,Front Collision,3,17081,No
POL72081,500,631,150000,79,11,Rollover,3,13729,No
POL20491,500,2426,100000,57,12,Hit & Run,5,11487,No
POL55559,500,2924,50000,78,17,Front Collision,2,6523,No
POL15044,2000,1729,50000,31,16,Rear-End,3,8128,No
POL85622,2000,1779,100000,55,9,Side Impact,4,1120,No
POL51834,2000,2898,100000,81,14,Front Collision,2,16756,No
POL64791,500,2028,100000,37,11,Hit & Run,4,6423,No
POL59475,500,2339,100000,22,9,Side Impact,1,10590,No
POL19886,2000,2192,100000,68,20,Rollover,2,4041,No
POL26360,500,1786,150000,27,11,Rear-End,1,7605,No
POL45314,1000,725,100000,62,11,Hit & Run,3,8227,No
POL74519,500,1170,50000,73,15,Side Impact,4,1475,No
POL46440,2000,2304,50000,85,0,Rollover,4,4400,No
POL90436,1000,2076,150000,68,19,Side Impact,5,3993,No
POL41266,2000,2010,100000,23,6,Side Impact,2,7505,No
POL91633,500,951,150000,82,18,Front Collision,1,3362,No
POL76930,2000,1858,50000,28,18,Side Impact,1,5005,No
POL54722,2000,2135,150000,21,20,Hit & Run,5,4035,No
POL88422,2000,1718,100000,52,19,Rear-End,5,17450,No
POL73806,1000,2852,50000,69,14,Side Impact,2,13420,No
POL22910,2000,2738,100000,59,16,Rear-End,1,7483,No
POL52581,500,1690,150000,66,22,Hit & Run,1,9235,No
POL41062,1000,612,50000,24,12,Rollover,3,18445,No
POL39293,2000,2137,100000,64,0,Rollover,4,17212,No
POL30991,1000,575,150000,55,16,Rear-End,5,7978,No
POL20865,1000,1171,150000,61,19,Rollover,5,2364,No
POL17390,2000,1513,100000,75,19,Rollover,3,13991,No
POL44597,500,1234,150000,79,15,Rollover,5,4197,No
POL59921,2000,1004,100000,79,14,Rollover,1,5525,No
POL86054,500,1923,50000,85,7,Rollover,5,2801,No
POL66785,500,1883,150000,30,1,Side Impact,5,4132,Yes
POL82808,1000,736,100000,36,21,Rear-End,2,7091,No
POL91332,1000,2500,50000,65,20,Rear-End,5,10060,No
POL54859,500,1367,100000,49,16,Rollover,3,1321,No
POL87431,1000,1547,150000,72,22,Side Impact,5,1201,No
POL81838,500,2978,100000,28,17,Rollover,3,2211,No
POL64891,1000,2852,100000,33,19,Rear-End,4,7177,No
POL27813,1000,1964,50000,22,21,Rollover,3,16606,No
POL90311,500,2991,150000,32,6,Side Impact,3,17207,Yes
POL45935,1000,2526,100000,39,12,Rollover,5,5037,No
POL92792,1000,1131,150000,68,23,Side Impact,5,5718,No
POL99639,500,1279,100000,44,4,Rollover,4,5323,No
POL91049,2000,2200,50000,51,7,Side Impact,5,3518,No
POL28800,1000,572,100000,53,7,Hit & Run,5,10888,No
POL92526,1000,2163,50000,61,23,Hit & Run,1,5786,Yes
POL88551,2000,1592,100000,68,22,Hit & Run,3,4415,No
POL45642,2000,622,150000,40,21,Rollover,3,2788,No
POL96644,500,554,50000,53,16,Front Collision,4,16849,No
POL51416,1000,514,150000,39,16,Rollover,4,1069,No
POL37665,500,1700,100000,53,18,Rear-End,5,11012,No
POL43834,1000,2959,50000,44,2,Rollover,3,6914,Yes
POL37443,1000,847,50000,75,23,Side Impact,4,16225,No
POL79138,1000,2415,150000,44,7,Rear-End,4,19097,No
POL17100,500,2741,100000,26,8,Rear-End,4,11516,No
POL76105,1000,1215,50000,46,1,Front Collision,4,19211,No
POL73363,2000,1175,150000,55,13,Rollover,4,18831,No
POL88289,500,940,150000,70,14,Rear-End,3,2811,No
POL99202,500,1504,50000,82,18,Hit & Run,5,19820,Yes
POL32699,1000,1402,100000,39,1,Side Impact,2,15531,No
POL58626,2000,1374,50000,25,15,Rear-End,4,11116,No
POL66321,500,1829,150000,68,2,Rear-End,3,10389,No
POL81572,1000,2495,150000,85,20,Front Collision,3,2492,No
POL36658,2000,640,100000,33,7,Hit & Run,1,3870,No
POL99502,500,2393,50000,52,22,Rear-End,4,8948,No
POL85334,1000,1207,100000,44,17,Hit & Run,4,19113,No
POL34054,500,801,150000,62,13,Hit & Run,3,2907,No
POL39758,500,2708,100000,76,12,Hit & Run,3,1267,Yes
POL87310,2000,979,50000,63,9,Hit & Run,3,19728,No
POL59074,500,1349,150000,64,18,Side Impact,1,14347,No
POL73426,2000,2619,100000,74,15,Rollover,4,17404,No
POL28286,1000,1830,50000,37,12,Hit & Run,4,19926,No
POL22889,1000,1974,150000,63,20,Rear-End,1,5653,No
POL87828,2000,891,150000,55,18,Rear-End,2,14119,No
POL18951,2000,554,50000,60,9,Side Impact,5,17685,No
POL70840,2000,2010,50000,72,9,Rollover,2,16772,No
POL85183,1000,2375,50000,68,8,Rear-End,1,19367,No
POL55973,1000,669,100000,85,6,Rear-End,4,12273,No
POL27352,2000,1503,150000,54,15,Hit & Run,2,15280,No
POL24377,2000,524,100000,38,20,Rear-End,5,19632,No
POL97509,500,2573,100000,59,11,Side Impact,2,17456,No
POL14887,500,1166,100000,82,3,Front Collision,5,18696,Yes
POL13756,2000,1686,150000,30,19,Rollover,5,7818,No
POL55786,1000,565,150000,24,20,Rollover,3,11236,No
POL90156,500,1312,150000,65,11,Front Collision,5,6896,No
POL80183,500,1859,100000,20,19,Side Impact,5,7962,No
POL13047,1000,603,150000,78,16,Side Impact,1,5963,No
POL19358,2000,2583,150000,42,5,Front Collision,4,3788,No
POL51083,1000,1421,150000,56,11,Rollover,5,18397,Yes
POL41587,2000,2706,150000,68,14,Rear-End,5,13521,No
POL23413,1000,1577,150000,26,12,Rollover,2,2126,Yes
POL73520,1000,1680,100000,77,16,Rollover,1,19264,No
POL12754,1000,1342,150000,70,22,Rear-End,5,13914,No
POL78254,1000,1031,50000,46,11,Rollover,3,4309,No
POL49942,500,931,150000,23,17,Hit & Run,1,1856,No
POL36233,2000,2826,50000,49,23,Side Impact,3,1365,Yes
POL19317,1000,2771,150000,20,22,Side Impact,3,19345,Yes
POL28383,1000,740,100000,21,13,Hit & Run,3,3137,No
POL30875,2000,2963,100000,82,17,Rollover,5,9081,No
POL37641,2000,1069,50000,69,13,Hit & Run,2,11599,No
POL74723,2000,691,150000,60,3,Side Impact,3,11539,No
POL14338,500,1457,50000,67,10,Rollover,4,3153,No
POL81733,2000,1218,50000,21,11,Hit & Run,3,15789,Yes
POL35852,500,1603,150000,45,16,Rear-End,3,13082,No
POL49187,1000,1384,50000,31,23,Rear-End,2,18166,Yes
POL43044,1000,1265,150000,73,12,Side Impact,3,8652,No
POL15556,500,735,50000,46,4,Front Collision,3,3607,No
POL90271,2000,2761,100000,69,15,Front Collision,4,17612,No
POL91985,1000,782,150000,76,14,Side Impact,1,12606,No
POL98781,500,1252,50000,37,8,Rear-End,3,7400,No
POL57505,1000,696,150000,66,1,Front Collision,2,9809,No
POL80385,1000,2986,50000,21,19,Rollover,3,8816,No
POL72291,500,2123,150000,31,4,Hit & Run,1,8351,Yes
POL10897,2000,1971,100000,58,16,Side Impact,2,7221,No
POL32791,2000,901,150000,54,19,Hit & Run,5,4385,No
POL55289,500,1909,50000,58,18,Rollover,3,4901,No
POL36365,1000,789,150000,79,1,Hit & Run,2,19391,Yes
POL41092,500,2726,100000,31,16,Rear-End,4,19322,Yes
POL43010,1000,1477,100000,24,23,Side Impact,1,1980,No
POL51736,500,2220,150000,47,10,Side Impact,3,16015,No
POL13498,2000,2596,150000,30,0,Rear-End,3,16491,Yes
POL87398,1000,1925,50000,25,1,Hit & Run,1,7477,Yes
POL81907,500,1763,50000,56,11,Hit & Run,4,8786,No
POL62658,2000,2359,150000,84,21,Rear-End,5,14350,No
POL57910,500,2138,50000,82,2,Side Impact,4,11598,No
POL56286,2000,2437,100000,79,15,Side Impact,4,13186,No
POL13288,2000,1857,100000,68,0,Rear-End,4,2555,No
POL41510,500,1681,50000,57,11,Rollover,4,6212,No
POL95531,2000,2320,50000,19,17,Front Collision,4,16847,No
POL68519,500,1109,150000,28,2,Hit & Run,5,19539,Yes
POL29369,2000,1979,50000,79,6,Side Impact,3,15461,No
POL35910,500,1465,100000,47,11,Hit & Run,1,15527,Yes
POL49969,2000,2311,100000,77,15,Side Impact,5,12263,No
POL89374,500,729,150000,43,6,Side Impact,5,1071,No
POL14672,1000,1527,100000,58,23,Rollover,4,12536,No
POL61561,500,951,100000,52,7,Hit & Run,3,13525,No
POL66060,500,932,150000,68,12,Side Impact,3,19800,No
POL67795,500,839,150000,50,15,Side Impact,2,9723,No
POL93100,1000,2391,100000,43,7,Rear-End,3,11791,No
POL98192,2000,1410,100000,36,7,Front Collision,2,18956,No
POL61280,500,1241,150000,54,3,Rear-End,5,2286,No
POL14637,500,1813,150000,54,19,Hit & Run,3,2830,No
POL17060,1000,2474,100000,29,2,Hit & Run,3,6090,Yes
POL59726,2000,503,150000,33,0,Rollover,2,4288,No
POL47155,1000,1780,50000,65,1,Side Impact,1,8303,No
POL70744,500,856,150000,26,8,Side Impact,5,6426,No
POL33716,1000,2507,100000,30,12,Rear-End,4,5864,No
POL53781,500,616,150000,42,1,Front Collision,4,6049,No
POL32187,2000,2685,150000,82,20,Front Collision,4,10416,No
POL62006,2000,1749,150000,72,19,Front Collision,2,7904,No
POL39496,500,1197,100000,55,12,Rollover,2,19693,No
POL18250,2000,1524,150000,71,16,Hit & Run,5,10103,No
POL20869,2000,2552,50000,19,19,Front Collision,1,7872,No
POL90753,500,1129,150000,31,11,Front Collision,1,5759,No
POL98661,2000,2961,100000,76,15,Front Collision,5,4765,Yes
POL11761,500,2967,50000,33,1,Rollover,3,8924,Yes
POL92403,2000,1493,100000,66,9,Hit & Run,2,8017,No
POL47895,1000,1994,150000,34,19,Rollover,4,13126,No
POL35123,500,1245,100000,24,17,Hit & Run,4,8355,No
POL84517,500,1741,50000,43,14,Front Collision,4,13136,No
POL11124,500,2847,150000,40,11,Rollover,3,9718,No
POL86746,500,2419,150000,37,20,Side Impact,2,15128,No
POL98118,2000,1741,50000,27,7,Rear-End,2,19664,No
POL62384,1000,1842,100000,77,15,Rear-End,3,13586,No
POL62669,500,1513,50000,58,21,Front Collision,1,9807,No
POL96412,2000,566,50000,19,9,Side Impact,3,16237,No
POL30997,2000,1588,50000,60,16,Rollover,5,1625,No
POL41445,1000,2880,150000,40,19,Side Impact,2,18480,No
POL19355,2000,859,150000,41,2,Hit & Run,5,6652,Yes
POL33601,2000,1816,50000,67,17,Rollover,1,7235,No
POL48639,1000,2027,100000,45,20,Side Impact,4,2340,No
POL60747,500,1554,150000,38,11,Rollover,2,1244,No
POL40642,500,2199,150000,53,12,Front Collision,2,8667,No
POL42987,1000,2734,150000,48,16,Rollover,2,12545,No
POL26769,2000,2840,50000,76,11,Rollover,3,11241,No
POL25690,500,1623,50000,26,19,Hit & Run,2,6976,No
POL15064,500,2152,50000,80,12,Rear-End,4,17294,No
POL16400,1000,865,150000,49,13,Rear-End,5,6487,No
POL85557,2000,1530,50000,68,12,Rear-End,5,13569,No
POL35982,1000,2697,100000,29,4,Rollover,2,9770,No
POL43642,1000,2508,150000,49,10,Rear-End,4,13794,No
POL63433,1000,529,50000,85,18,Front Collision,3,1678,No
POL38624,500,1977,50000,60,23,Hit & Run,2,15848,No
POL54321,500,1311,100000,72,5,Front Collision,5,12604,No
POL23537,500,2151,100000,41,15,Front Collision,3,8509,No
POL53662,2000,1451,100000,43,0,Hit & Run,5,3881,Yes
POL83829,2000,2694,50000,29,13,Front Collision,5,3046,No
POL10842,500,2835,150000,60,16,Front Collision,5,4027,No
POL23392,500,1461,150000,43,18,Side Impact,1,6486,No
POL92213,2000,2810,50000,34,22,Front Collision,1,3912,No
POL14867,1000,2518,150000,43,9,Hit & Run,5,3086,Yes
POL70482,1000,1387,50000,68,20,Hit & Run,3,9793,No
POL39639,500,1471,100000,72,12,Hit & Run,5,16926,Yes
POL84115,500,1994,100000,38,2,Side Impact,1,3490,No
POL52985,2000,2307,150000,70,10,Rollover,5,19553,No
POL60151,500,2297,150000,50,5,Rollover,1,12324,No
POL23212,500,1735,50000,68,12,Side Impact,2,17425,No
POL85656,1000,591,150000,35,15,Hit & Run,5,13438,Yes
POL68095,1000,2819,150000,71,20,Rear-End,4,6903,No
POL68431,500,2642,150000,39,12,Side Impact,1,1961,No
POL20103,2000,2137,150000,85,22,Rear-End,5,19384,No
POL92155,1000,1960,150000,66,0,Side Impact,2,16053,No
POL26736,500,1441,150000,84,13,Rollover,5,4077,No
POL73305,500,619,150000,20,8,Rollover,2,11953,No
POL74184,2000,1772,50000,39,1,Hit & Run,4,13265,Yes
POL69013,2000,2885,50000,84,6,Side Impact,5,4157,No
POL85409,500,513,100000,59,7,Rollover,1,16624,No
POL67166,2000,1634,50000,46,7,Side Impact,4,14471,No
POL45014,1000,2785,50000,82,22,Rollover,5,17202,No
POL48943,2000,1864,100000,64,11,Side Impact,2,6864,No
